doc_id	title	author_id	first_name	surname_prefix	surname	full_name	birth_year	death_year	year_of_publication
buch001link03	Links!	buch001	Boudewijn		Büch	Büch, Boudewijn	1948.0	2002.0	1986
bosm029bede01	De bedelaars	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1986
wadm001inbo01	In bolle yn 'e reak	wadm001	Anne		Wadman	Wadman, Anne	1919.0	1997.0	1986
palm004kind01	Kinderen van de fraters	palm004	Jules	de	Palm	Palm, Jules de	1922.0	2013.0	1986
abma001roek01	De roekkat	abma001	G. Willem		Abma	Abma, G. Willem	1942.0		1986
cair001nyum01	Nyumane/Uit mensennaam	cair001	Edgar		Cairo	Cairo, Edgar	1948.0	2000.0	1986
tjon004anan01	Anansi komt naar Nederland	tjon004	Varina		Tjon-A-Ten	Tjon-A-Ten, Varina	1952.0		1986
muld018tini01	Tin iis	muld018	Tiny		Mulder	Mulder, Tiny	1921.0	2010.0	1981
phil006biec01	De biecht	phil006	Marianne		Philips	Philips, Marianne	1886.0	1951.0	1930
bord001verz02	Verzamelde verhalen	bord001	F.		Bordewijk	Bordewijk, F.	1884.0	1965.0	1958
bosm029grot01	De grote reis van Margje Blauw	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1986
land004mane02	Maneschijn over uw hart	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1971
vrie175volm01	Volmoed se gasie	vrie175	Abraham H.	de	Vries	Vries, Abraham H. de	1937.0		1972
kers002vrou01	De vrouwelijke Cartouche	kers002	Petrus Lievens		Kersteman	Kersteman, Petrus Lievens	1730.0	1804.0	1987
howe002vang02	Van geluk gesproken	howe002	Marijke		Höweler	Höweler, Marijke	1938.0	2006.0	1982
land004metl04	Met liefde en respect. Deel 2: Maskeravond	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1986
land004avee02	Ave Eva	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1946
land004metl03	Met liefde en respect. Deel 1: Het devies	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1984
bosm029trou01	De troubadour van Carcassonne	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1987
doel004opzo01	Op zoek naar Mari Watson	doel004	Thea		Doelwijt	Doelwijt, Thea	1938.0		1987
pole001inde01	In de arena	pole001	Sybren		Polet	Polet, Sybren	1924.0	2015.0	1987
pos_002ziek01	De ziekte van Anna Printemps	pos_002	Hugo		Pos	Pos, Hugo	1913.0	2000.0	1987
geel005dode01	Dode bladeren	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1987
mcle001hoed01	Hoe duur was de suiker?	mcle001	Cynthia		McLeod	McLeod, Cynthia	1936.0		1987
hann001leli01	Lelies voor een duivenmelker	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1987
dros001anne01	Annetje Lie in het holst van de nacht	dros001	Imme		Dros	Dros, Imme	1936.0		1987
klei066acce01	Het acces van Meijel	klei066	Jos		Kleinjans	Kleinjans, Jos	1954.0		1987
post003land02	Het land, in brieven	post003	Elisabeth Maria		Post	Post, Elisabeth Maria	1755.0	1812.0	1987
hann001meer01	De meerval	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1988
heij001dich01	Dichters slaags. De lange mars langs de literaire cafés	heij001	A.F.Th.	van der	Heijden	Heijden, A.F.Th. van der	1951.0		1988
helm003zust01	Zusters van liefde	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1988
geel005para01	De paradijsganger	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1988
wadm001frou01	De frou yn 'e flesse	wadm001	Anne		Wadman	Wadman, Anne	1919.0	1997.0	1988
doel004pete01	Peter en Dino. Een verhaal over taal	doel004	Thea		Doelwijt	Doelwijt, Thea	1938.0		1988
wols001groe01	Het groene labyrint	wols001	Frits		Wols	Wols, Frits	1938.0		1988
cler017wvdb01	Woelige weken: november-december 1813	cler017	Willem	de	Clercq	Clercq, Willem de	1795.0	1844.0	1988
verv017teko01	Het tekort	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1988
bosm029zwan01	Zwanen op de Theems	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1988
ploe002jach01	De jacht	ploe002	Durk	van der	Ploeg	Ploeg, Durk van der	1930.0		1988
coup002vano01	Van oude menschen, de dingen, die voorbijgaan...	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1906
geel005gedo02	Een gedoodverfde winnaar	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1977
lenz006klei01	De kleine Indiaan	lenz006	Johan Alphons		Lenz	Lenz, Johan Alphons	1945.0		1988
land004blon02	Blonde Martijn	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1967
bilk001imit01	Imitaasjelear	bilk001	Jetske		Bilker	Bilker, Jetske	1960.0		1988
meeu004badh01	Badhuis in de sneeuw	meeu004	Paul		Meeuws	Meeuws, Paul	1947.0		1988
moli001aard01	Aardbeien in september	moli001	Rob		Molin	Molin, Rob	1947.0	2019.0	1988
swee002tien01	De tien vermakelijkheden van het huwelijk	swee002	Hieronymus		Sweerts	Sweerts, Hieronymus	1629.0	1696.0	1988
bosm029duiv01	De duivelskater	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1989
pos_002maus01	Het mausoleum van de innerlijke vrede	pos_002	Hugo		Pos	Pos, Hugo	1913.0	2000.0	1989
hann001opee01	Op een wit paard naar Geel	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1989
huls013roze09	Rozemarijntje en de oude juffrouw	huls013	W.G.	van de	Hulst	Hulst, W.G. van de	1879.0	1963.0	1954
spro002pest01	...De pest voor een schip	spro002	Rosalie		Sprooten	Sprooten, Rosalie	1938.0		1989
blam001arme01	De arme student	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1989
kemp009verh01	Verhalen van Surinaamse schrijvers	kemp009	Michiel	van	Kempen	Kempen, Michiel van	1957.0		1989
hann001schi01	Een schild met everzwijnen	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1990
bieg001ande01	Anderland	bieg001	Paul		Biegel	Biegel, Paul	1925.0	2006.0	1990
tell003lang01	Langzaam, zo snel als zij konden	tell003	Toon		Tellegen	Tellegen, Toon	1941.0		1989
pina017fato01	Fatoe Fransje 	pina017	Ronald L.		Pinas	Pinas, Ronald L.			1990
bosm029held01	De held van Monségur, of 'Het boek van de pelgrim'	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1990
coup002kort02	Korte arabesken	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1911
coup002nood02	Noodlot	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1891
buch001reke03	De rekening	buch001	Boudewijn		Büch	Büch, Boudewijn	1948.0	2002.0	1989
buch001reke02	De rekening	buch001	Boudewijn		Büch	Büch, Boudewijn	1948.0	2002.0	1989
coup002ode_02	De ode	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1919
coup002exta02	Extaze. Een boek van geluk	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1892
goin001hyns01	Hynstefigen	goin001	Hylkje		Goïnga	Goïnga, Hylkje	1930.0	2001.0	1990
haze002mooi01	Mooie dagen	haze002	Veronica		Hazelhoff	Hazelhoff, Veronica	1947.0	2009.0	1990
zuyl002mijn01	Mijnheer Sainte Anne	zuyl002	Belle	van	Zuylen	Zuylen, Belle van	1740.0	1805.0	1985
verr010also01	Als oorlog echt is	verr010	Dolf		Verroen	Verroen, Dolf	1928.0		1991
coup002maje02	Majesteit	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1893
coup002schi02	Schimmen van schoonheid	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1912
coup002were02	Wereldvrede	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1895
coup002boek04	De boeken der kleine zielen. Deel 1 en 2	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1901
coup002boek05	De boeken der kleine zielen. Deel 3 en 4	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1902
coup002hoog02	Hooge troeven	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1896
bosm029vrij01	Vrijheid en slavernij	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1991
jous009vert01	Vertrouw nooit een zeeloods	jous009	Sjouke		Joustra	Joustra, Sjouke	1921.0	1996.0	1991
hann001mere02	Een merel met lange oren	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1978
pina017fred02	Fred	pina017	Ronald L.		Pinas	Pinas, Ronald L.			1989
wols001leeu01	De leeuwen in gevaar	wols001	Frits		Wols	Wols, Frits	1938.0		1991
dros003jvan01	Hermingard van de Eikenterpen. Een oud vaderlands verhaal	dros003	Aernout		Drost	Drost, Aernout	1810.0	1834.0	1832
hann001bloe02	Het bloed van de Pelikaan (Nibelungenliedje)	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1991
diek001padu01	Padu is gek	diek001	Miep		Diekmann	Diekmann, Miep	1925.0	2017.0	1957
dros001wolf01	De Wolf die tegen water praatte	dros001	Imme		Dros	Dros, Imme	1936.0		1991
helm003mijn04	Mijn aap lacht	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1953
capr009verj01	Een verjaardag vol verrassingen	capr009	Helen		Caprino	Caprino, Helen			1991
ketw001birb01	Birbal en de barbier	ketw001	Effendi		Ketwaru jr.	Ketwaru jr., Effendi	1956.0		1991
broe009jell03	Jellen en Mietje	broe009	Karel		Broeckaert	Broeckaert, Karel	1767.0	1826.0	1815
bosm029verr01	Verraad in Dorestad	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1992
toor005rooi02	Rooie en andere verhalen over mijzelf en mijn klas	toor005	Willem	van	Toorn	Toorn, Willem van	1935.0	2024.0	1991
kloo006hoar01	De Hoara's fan Hastings	kloo006	Simke		Kloosterman	Kloosterman, Simke	1876.0	1938.0	1921
coup002kome02	De komedianten	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1918
grot015bigi01	De Bigibereman	grot015	Romeo		Grot	Grot, Romeo	1955.0		1992
wols001verb01	Verbroken cirkel	wols001	Frits		Wols	Wols, Frits	1938.0		1992
hilv004acht01	Achttien voetsporen	hilv004	Anouschka		Hilversum	Hilversum, Anouschka			1992
krak003para01	Paradijs in tranen	krak003	Japke	de	Kraker-van Abbema	Kraker-van Abbema, Japke de			1992
kemp009land01	Landmeten (onder pseudoniem Winston Leeflang)	kemp009	Michiel	van	Kempen	Kempen, Michiel van	1957.0		1992
kris001vere01	Veren voor de piai	kris001	Ismene		Krishnadath	Krishnadath, Ismene	1956.0		1992
tien018tori01	Tori di switi foe leisi	tien018	H.C.		Tiendalli	Tiendalli, H.C.	1903.0		1992
ombr001maal01	Maalstroom	ombr001	Ellen		Ombre	Ombre, Ellen	1948.0		1992
geel005dier01	Dierbaar venijn	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1992
pos_002vanh01	Van het een	pos_002	Hugo		Pos	Pos, Hugo	1913.0	2000.0	1992
mcle001lafu01	Lafu. Het hondje van Sita	mcle001	Cynthia		McLeod	McLeod, Cynthia	1936.0		1992
kris001vang01	De vangst van Pake Djasidin	kris001	Ismene		Krishnadath	Krishnadath, Ismene	1956.0		1992
simh001apot01	De apotheek van Hippocrates	simh001	Kees		Simhoffer	Simhoffer, Kees	1934.0	2002.0	1992
wols001bomv01	De bom van Saramacca	wols001	Frits		Wols	Wols, Frits	1938.0		1992
mech009domo01	Domoortje	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1992
mato008flui01	Een fluitende boom	mato008			Matoeja	Matoeja	1942.0		1993
eman002verh01	Verhalen voor de grotere jeugd en anderen	eman002	Orlando		Emanuels	Emanuels, Orlando	1927.0	2018.0	1993
hais001peke01	Peke Donia, de koloniael	hais001	Nyckle J.		Haisma	Haisma, Nyckle J.	1907.0	1943.0	1943
lich005mijn01	Mijn pijl bleef in de kankantri	lich005	Noni		Lichtveld	Lichtveld, Noni	1929.0	2017.0	1993
effe001brie01	Brief van een bejaard man en Reis naar Zweden	effe001	Justus	van	Effen	Effen, Justus van	1684.0	1735.0	1993
riem005read01	De reade bwarre	riem005	Trinus		Riemersma	Riemersma, Trinus	1938.0	2011.0	1992
kies003frou01	De froulju fan de fetweider	kies003	Douwe H.		Kiestra	Kiestra, Douwe H.	1899.0	1970.0	1939
kemp009siri01	Sirito. 50 Surinaamse vertellingen	kemp009	Michiel	van	Kempen	Kempen, Michiel van	1957.0		1993
berg020hauk01	Hauk en hazze	berg020	Wilco		Berga	Berga, Wilco	1947.0		1993
coup002anti03	Antieke verhalen	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1911
coup002over02	Over lichtende drempels	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1902
coup002babe02	Babel	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1901
coup002zwal02	De zwaluwen neêr gestreken...	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1911
spro002mure01	Muren van glas	spro002	Rosalie		Sprooten	Sprooten, Rosalie	1938.0		1993
crie001verg01	Vergaete aorlog	crie001	Frits		Criens	Criens, Frits	1949.0		1993
akke004hess01	Hessel Ypma	akke004	Paulus		Akkerman	Akkerman, Paulus	1908.0	1982.0	1993
coup002berg02	De berg van licht	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1905
coup002xerx02	Xerxes	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1919
ramj004avon01	Avonturen in Nickerie 	ramj004	Hélène		Ramjiawan	Ramjiawan, Hélène	1952.0	2021.0	1993
krak003elis01	Elise, vlucht niet!	krak003	Japke	de	Kraker-van Abbema	Kraker-van Abbema, Japke de			1993
have010wint01	Winteravondvertellingen	have010	François		Haverschmidt	Haverschmidt, François	1835.0	1894.0	1994
helm003zoma01	Zomaar wat kinderen	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1994
helm003ggva01	De G.G. van Tellus	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1994
hann001buiz01	De Buizerd van Krabbels	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1994
geel005dich01	Een dichteres uit Los Angeles	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1994
verv017zonn01	Zonnige perioden	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1994
hout014rook01	De rook fan it lân	hout014	Ulbe	van	Houten	Houten, Ulbe van	1904.0	1974.0	1943
coup002zwev02	Het zwevende schaakbord	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1922
akke004itfr01	It Freark Jabiks Folk	akke004	Paulus		Akkerman	Akkerman, Paulus	1908.0	1982.0	1946
coup002verl02	De verliefde ezel	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1918
maas013blau01	Blauwe damp	maas013	Marcel		Maassen	Maassen, Marcel	1965.0		1994
coup002hera02	Herakles	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1913
coup002onge04	De ongelukkige	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1915
kloo006jube01	It jubeljier	kloo006	Simke		Kloosterman	Kloosterman, Simke	1876.0	1938.0	1927
jong028trud01	Trude	jong028	Hoatse	de	Jong	Jong, Hoatse de	1884.0	1982.0	1953
coup002lege02	Legende, mythe en fantazie	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1918
veen008kaer01	De kaertlizzer	veen008	H.G.	van der	Veen	Veen, H.G. van der	1816.0	1887.0	1856
mech009amoi01	Amoi. Het Chinees meisje	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1995
riem005fabr01	Fabryk	riem005	Trinus		Riemersma	Riemersma, Trinus	1938.0	2011.0	1964
vers019vree01	Vreemd land	vers019	Rita		Verschuur	Verschuur, Rita	1935.0		1995
terp005fjou01	Fjouwer minsken yn in stêd	terp005	Pieter		Terpstra	Terpstra, Pieter	1919.0	2006.0	1956
coup002snoe02	Het snoer der ontferming en Japansche legenden	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1924
coup002iska02	Iskander. De roman van Alexander den Groote	coup002	Louis		Couperus	Couperus, Louis	1863.0	1923.0	1920
rapp001tapo01	De Tapoe	rapp001			Rappa	Rappa	1954.0		1995
bosm029thom01	Thomas	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1996
zegg004naar01	Naar Am-ster-dam	zegg004	Anne		Zeggen	Zeggen, Anne			1996
pos_002verl01	Het verlaten koninkrijk	pos_002	Hugo		Pos	Pos, Hugo	1913.0	2000.0	1996
pos_002voor01	Voorbij Confucius	pos_002	Hugo		Pos	Pos, Hugo	1913.0	2000.0	1996
dist003verm01	Vermorzelde honden	dist003	Jules		Dister	Dister, Jules	1943.0		1996
zegg004hild01	Hil-da de pil-da. De mop	zegg004	Anne		Zeggen	Zeggen, Anne			1997
pina017agum02	Agu meti	pina017	Ronald L.		Pinas	Pinas, Ronald L.			1997
helm003stil01	De stille plantage	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1931
veld024sawi01	Sa wie 't sawat	veld024	Rink	van der	Velde	Velde, Rink van der	1932.0	2001.0	1997
gomm002uurw01	Het uurwerk van Floor	gomm002	Leon		Gommers	Gommers, Leon	1958.0		1997
rooy008fran01	Francisco en de zwaluw	rooy008	René	de	Rooy	Rooy, René de	1917.0	1974.0	1997
boer039libb01	It libben sels	boer039	Piter		Boersma	Boersma, Piter	1947.0		1997
mech009sari01	Sarina. De moeder van de kontraktanten	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1997
kris001anan01	B'Anansi keert terug naar de eenentachtigste afslag	kris001	Ismene		Krishnadath	Krishnadath, Ismene	1956.0		1997
iter001zuid01	Zuiderlingen	iter001	Ad	van	Iterson	Iterson, Ad van	1952.0		1995
geel005bloe01	Bloedmadonna	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1998
poor010elbr01	Elbrich	poor010	Ype		Poortinga	Poortinga, Ype	1910.0	1985.0	1947
pieb004itly01	It lyk wurdt oantaest	pieb004	Tjitte		Piebenga	Piebenga, Tjitte	1935.0	2007.0	1968
toit001koni01	Di koningin fan Skeba, of Salomo syn oue goudfelde in Sambesia	toit001	S.J.	du	Toit	Toit, S.J. du	1847.0	1911.0	1898
crey006leli01	Lelievelds kramp	crey006	Job		Creyghton	Creyghton, Job	1948.0		1998
byls002shit01	Shit my mar lek	byls002	Meindert		Bylsma	Bylsma, Meindert	1941.0		1998
cupe003swar01	Swart mar leaflik	cupe003	W.		Cuperus	Cuperus, W.	1891.0	1966.0	1949
beet005wvan01	Camera Obscura	beet005	Nicolaas		Beets	Beets, Nicolaas	1814.0	1903.0	1839
pina017kown01	Kownufrow Margreta kisi wan langa noso	pina017	Ronald L.		Pinas	Pinas, Ronald L.			1998
riem005neid01	Nei de klap	riem005	Trinus		Riemersma	Riemersma, Trinus	1938.0	2011.0	1999
mcle001toen02	Toen het vakantie was	mcle001	Cynthia		McLeod	McLeod, Cynthia	1936.0		1999
gijs006klaa01	Klaaglied om Agnes	gijs006	Marnix		Gijsen	Gijsen, Marnix	1899.0	1984.0	1951
helm003amor01	Amor ontdekt Aruba	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1999
mech009held01	De held en andere kinderverhalen	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1999
scha005abbi01	Abbingawâld	scha005	Sjoerd	van der	Schaaf	Schaaf, Sjoerd van der	1906.0	2006.0	1947
haan011piks01	Piksjitten op Snyp	haan011	Josse	de	Haan	Haan, Josse de	1941.0	2020.0	1999
veld117darr01	Darrenslacht	veld117	Paul	van der	Velden	Velden, Paul van der	1946.0		1999
bert005sjwe01	Sjweitberg (onder ps. G. Rapaille)	bert005	Ger		Bertholet	Bertholet, Ger	1948.0		1999
fear001tahi01	Ta him dyn begearte	fear001	Ypk	fan der	Fear	Fear, Ypk fan der	1908.0	1983.0	1949
feit009uteu01	Ut 'e ûnderste lagen	feit009	S.K.		Feitsma	Feitsma, S.K.	1850.0	1918.0	1991
anne003sund01	Sûnder garânsje	anne003	Froukje		Annema-Noordenbos	Annema-Noordenbos, Froukje	1941.0	1998.0	1992
tjer001ridd01	Ridder fan Snits. Diel 1: Rom	tjer001	Willem		Tjerkstra	Tjerkstra, Willem	1943.0		1999
last002mnem01	Mnemosyne	last002	Abraham Johannes		Lastdrager	Lastdrager, Abraham Johannes	1788.0	1855.0	1840
nier030acht01	Acht dagen op reis, of De jonge muzijkanten 	nier030	Gustav		Nieritz	Nieritz, Gustav			1840
nier030vond01	De vondeling, of De school des levens	nier030	Gustav		Nieritz	Nieritz, Gustav			1844
korb002kwee01	De kweekeling van den invalide. Een verhaal uit de oorlogsjaren 1809-1813	korb002	Philipp		Körber	Körber, Philipp			1845
duys003leve01	Levensschetsen van jeugdige Christenen 	duys003	Peter		Duys	Duys, Peter	1822.0		1850
calc002vijf01	Vijftal verhalen voor de jeugd	calc002	Elise	van	Calcar	Calcar, Elise van	1822.0	1904.0	1850
oost027heer01	De heer van Hagen en zijne kinderen. Leerzaam lettergeschenk voor de Nederlandsche jeugd	oost027	H.M.C.	van	Oosterzee	Oosterzee, H.M.C. van	1806.0	1877.0	1854
goev001oude02	De oude snorrebaard. Vertellingen uit het soldatenleven	goev001	J.J.A.		Goeverneur	Goeverneur, J.J.A.	1809.0	1889.0	1860
goev001herf01	De herfst	goev001	J.J.A.		Goeverneur	Goeverneur, J.J.A.	1809.0	1889.0	1860
goev001zome01	De zomer	goev001	J.J.A.		Goeverneur	Goeverneur, J.J.A.	1809.0	1889.0	1870
bosb002trio01	De triomf van Pisani en Eene vertelling aan de kaptafel	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1844
bril009waar01	Waar liefde woont gebiedt de Heer den zegen	bril009	H.J.		Brill	Brill, H.J.	1810.0	1891.0	1851
bosb002hert02	De hertog van Alba, enz.	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1842
bosb002leid02	Een Leidsch student in 1593 / Het kasteel Westhoven in Zeeland	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1858
kuip042nieu01	Nieuwe vertellingen	kuip042	Elizabeth		Kuipers van der Koogh	Kuipers van der Koogh, Elizabeth			1885
lenn006nove01	Novellen	lenn006	Jacob	van	Lennep	Lennep, Jacob van	1802.0	1868.0	1886
klar003wimb01	Wimbert de Vries, of De bestorming van Damiate en De page van Pasais	klar003	W.		Klarenbeek	Klarenbeek, W.			1890
gerd001twee01	Twee zwervelingen, of Jood en Christen 	gerd001	Eduard		Gerdes	Gerdes, Eduard	1821.0	1898.0	1890
sylv013cast01	Castel Pelesch	sylv013	Carmen		Sylva	Sylva, Carmen	1894.0	1956.0	1890
vrie229janh01	Jan Harink. Episode uit den worstelwedstrijd tegen Spanje	vrie229	W.P.	de	Vries	Vries, W.P. de	1852.0	1935.0	1888
goev001uith04	Uit het kinderleven	goev001	J.J.A.		Goeverneur	Goeverneur, J.J.A.	1809.0	1889.0	1877
woud008gesc01	De geschiedenis van een kind	woud008	Johanna	van	Woude	Woude, Johanna van	1853.0	1904.0	1893
woud008holl01	Een Hollandsch binnenhuisje	woud008	Johanna	van	Woude	Woude, Johanna van	1853.0	1904.0	1888
woud008vand02	Van de muziek des levens	woud008	Johanna	van	Woude	Woude, Johanna van	1853.0	1904.0	1895
bosb002delf02	De Delftsche wonderdokter. Deel 1	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1870
bosb002delf03	De Delftsche wonderdokter. Deel 2	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1871
bosb002medi02	Media-Noche. Een tafereel uit den Nijmeegschen vredehandel, 1678	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1852
bosb002verr02	De verrassing van Hoey in 1595	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1866
bosb002graa05	Graaf Pepoli. De roman van een rijke edelman	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1860
crem001hann01	Hanna de freule	crem001	J.J.		Cremer	Cremer, J.J.	1827.0	1880.0	1873
bosb002mejo02	Mejonkvrouwe De Mauléon en Diana	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1846
bosb002graa04	De graaf van Devonshire	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1838
bosb002laat02	Het laatste bedrijf van een stormachtig leven en Laura's keuze	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1863
bosb002frit01	Frits Millioen en zijne vrienden	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1860
bosb002gide02	Gideon Florensz. Romantisch-historische épisode uit het laatste tijdperk van Leycesters bestuur in Nederland. Deel 1	bosb002	A.L.G.		Bosboom-Toussaint	Bosboom-Toussaint, A.L.G.	1812.0	1886.0	1854
