ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose	reprint_id	orig_jaar	best_jaar	Naam	Volledige voornaam	Personalia	active_start	active_end	dob_string	dob_location	dob_day	dob_month	dob_year	dob_century	dod_string	dod_location	dod_day	dod_month	dod_year	dod_century
vest002filo03	Verzamelde romans. Deel 35. De filosoof en de sluipmoordenaar	1980	1ste druk	uitgave	Simon		Vestdijk	Nijgh & Van Ditmar	Den Haag / Rotterdam	nl	proza	vest002filo03_01	https://www.dbnl.org/tekst/vest002filo03_01	vest002	1961	1961	exact	1980	1980	False	False	False	True	vest002filo03	1961-1961	1961-1961	Vestdijk, Simon		(Harlingen 17 oktober 1898 - Utrecht 23 maart 1971)	1935	1968	Harlingen 17 oktober 1898	Harlingen	17.0	10.0	1898.0	19.0	Utrecht 23 maart 1971	Utrecht	23.0	3.0	1971.0	20.0
jong525drei01	Dreiging uit de diepzee (onder pseudoniem André de Jong)	1980	1ste druk	werk	Cock	de	Jong	Kluitman	Alkmaar	nl	proza	jong525drei01_01	https://www.dbnl.org/tekst/jong525drei01_01	jong525	1980	1980	exact	1980	1980	False	False	False	True			1980	Jong, Cock de		(?(20ste eeuw))	1951	1980	?(20ste eeuw)					20.0						
helm003stil02	De stille plantage	1981	17de, herziene druk	herdruk	Albert		Helman			nl	proza	helm003stil02_01	https://www.dbnl.org/tekst/helm003stil02_01	helm003	1931	1931	exact	1980	1980	False	False	False	True	helm003stil02	1931-1931	1931-1931	Helman, Albert		(Paramaribo 7 november 1903 - Amsterdam 10 juli 1996)	1926	1999	Paramaribo 7 november 1903	Paramaribo	7.0	11.0	1903.0	20.0	Amsterdam 10 juli 1996	Amsterdam	10.0	7.0	1996.0	20.0
bosm029emig01	De emigrant	1981	1ste druk	werk	Nanne		Bosma	Wever	Franeker	nl	proza	bosm029emig01_01	https://www.dbnl.org/tekst/bosm029emig01_01	bosm029	1981	1981	exact	1980	1980	False	False	False	True			1981	Bosma, Nanne	[Nanne J.]	(Delft 21 mei 1933 -   1993)	1968	1996	Delft 21 mei 1933	Delft	21.0	5.0	1933.0	20.0	1993				1993.0	20.0
bosm029verg02	De vergeten soldaat	1981	2de druk	herdruk	Nanne		Bosma	De Eekhoorn	Harderwijk	nl	proza	bosm029verg02_01	https://www.dbnl.org/tekst/bosm029verg02_01	bosm029	1972	1972	exact	1980	1980	False	False	False	True	bosm029verg02	1972-1972	1972-1972	Bosma, Nanne	[Nanne J.]	(Delft 21 mei 1933 -   1993)	1968	1996	Delft 21 mei 1933	Delft	21.0	5.0	1933.0	20.0	1993				1993.0	20.0
vest002zwar02	Verzamelde romans. Deel 11. De zwarte ruiter	1981	1ste druk	uitgave	Simon		Vestdijk	Nijgh & Van Ditmar	Den Haag / Rotterdam	nl	proza	vest002zwar02_01	https://www.dbnl.org/tekst/vest002zwar02_01	vest002	1940	1940	exact	1980	1980	False	False	False	True	vest002zwar02	1940-1940	1940-1940	Vestdijk, Simon		(Harlingen 17 oktober 1898 - Utrecht 23 maart 1971)	1935	1968	Harlingen 17 oktober 1898	Harlingen	17.0	10.0	1898.0	19.0	Utrecht 23 maart 1971	Utrecht	23.0	3.0	1971.0	20.0
geel005onge01	Ongenaakbaar	1981	1ste druk	werk	Rudolf		Geel	De Bezige Bij	Amsterdam	nl	proza	geel005onge01_01	https://www.dbnl.org/tekst/geel005onge01_01	geel005	1981	1981	exact	1980	1980	False	False	False	True			1981	Geel, Rudolf	[Rudolphus Johannes]	(Amsterdam 27 januari 1941)	1963	1998	Amsterdam 27 januari 1941	Amsterdam	27.0	1.0	1941.0	20.0						
helm003aans01	Aansluiting gemist	1981	2de, herziene druk	herdruk	Albert		Helman			nl	proza	helm003aans01_01	https://www.dbnl.org/tekst/helm003aans01_01	helm003	1936	1936	exact	1980	1980	False	False	False	True	helm003aans01	1936-1936	1936-1936	Helman, Albert		(Paramaribo 7 november 1903 - Amsterdam 10 juli 1996)	1926	1999	Paramaribo 7 november 1903	Paramaribo	7.0	11.0	1903.0	20.0	Amsterdam 10 juli 1996	Amsterdam	10.0	7.0	1996.0	20.0
scha005bije01	De bijekening	1981	1ste druk	werk	Sjoerd	van der	Schaaf	Friese Pers	Leeuwarden [Ljouwert]	nl	proza	scha005bije01_01	https://www.dbnl.org/tekst/scha005bije01_01	scha005	1981	1981	exact	1980	1980	False	False	False	True			1981	Schaaf, Sjoerd van der		(Gorredijk 1 april 1906 - Oenkerk 8 juni 2006)	1947	1981	Gorredijk 1 april 1906	Gorredijk	1.0	4.0	1906.0	20.0	Oenkerk 8 juni 2006	Oenkerk	8.0	6.0	2006.0	21.0
land004wint01	Winterverhalen	1981	2de druk	herdruk	Olaf J.	de	Landell	Boekerij	Amsterdam / Brussel	vn	proza	land004wint01_01	https://www.dbnl.org/tekst/land004wint01_01	land004	1969	1969	exact	1980	1980	False	False	False	True	land004wint01	1969-1969	1969-1969	Landell, Olaf J. de		(Cirebon (Java) 16 mei 1911 - Hilversum 26 april 1989)	1938	1986	Cirebon (Java) 16 mei 1911	Cirebon (Java)	16.0	5.0	1911.0	20.0	Hilversum 26 april 1989	Hilversum	26.0	4.0	1989.0	20.0
coen006indu02	In duisternis	1981	2de druk	herdruk	Frans		Coenen	Em. Querido's Uitgeverij B.V.		nl	proza	coen006indu02_01	https://www.dbnl.org/tekst/coen006indu02_01	coen006	1903	1903	exact	1980	1980	False	False	False	True	coen006indu02	1903-1903	1903-1903	Coenen, Frans		(Amsterdam 24 april 1866 - Amsterdam 23 juni 1936)	1892	1936	Amsterdam 24 april 1866	Amsterdam	24.0	4.0	1866.0	19.0	Amsterdam 23 juni 1936	Amsterdam	23.0	6.0	1936.0	20.0
wybe004moai01	Moai waar en lange dagen	1981	1ste druk	werk	Jan		Wybenga	Lykele Jansma	Buitenpost	nl	proza	wybe004moai01_01	https://www.dbnl.org/tekst/wybe004moai01_01	wybe004	1981	1981	exact	1980	1980	False	False	False	True			1981	Wybenga, Jan		(Wartena 17 september 1917 -   1994)	1981	1981	Wartena 17 september 1917	Wartena	17.0	9.0	1917.0	20.0	1994				1994.0	20.0
fear001eila01	Eilân fan de silligen	1981	2de druk	herdruk	Ypk	fan der	Fear	Friese Pers Boekerij	Leeuwarden	nl	proza	fear001eila01_01	https://www.dbnl.org/tekst/fear001eila01_01	fear001	1966	1966	exact	1980	1980	False	False	False	True	fear001eila01	1966-1966	1966-1966	Fear, Ypk fan der		(1908 -   1983)	1949	1984	1908				1908.0	20.0	1983				1983.0	20.0
mung003tata01	Tata Colin	1982	1ste druk	werk	Ruud		Mungroo	[z.n.]	Paramaribo	nl	proza	mung003tata01_01	https://www.dbnl.org/tekst/mung003tata01_01	mung003	1982	1982	exact	1980	1980	False	False	False	True			1982	Mungroo, Ruud		(Kwatta 9 februari 1938 - Assen 9 augustus 2003)	1982	1982	Kwatta 9 februari 1938	Kwatta	9.0	2.0	1938.0	20.0	Assen 9 augustus 2003	Assen	9.0	8.0	2003.0	21.0
deys001pric02	Het leven van Frank Rozelaar	1982	2de, herziene druk	herdruk	Lodewijk	van	Deyssel	Martinus Nijhoff	's-Gravenhage	nl	proza	deys001pric02_01	https://www.dbnl.org/tekst/deys001pric02_01	deys001	1956	1956	exact	1980	1980	False	False	False	True	deys001pric02	1956-1956	1956-1956	Deyssel, Lodewijk van	[Karel Joan Lodewijk]	(Amsterdam 22 september 1864 - Haarlem 26 januari 1952)	1887	1956	Amsterdam 22 september 1864	Amsterdam	22.0	9.0	1864.0	19.0	Haarlem 26 januari 1952	Haarlem	26.0	1.0	1952.0	20.0
vrie049wama01	W.A.-man	1982	6de druk	herdruk	Theun	de	Vries	Van Gennep	Amsterdam	nl	proza	vrie049wama01_01	https://www.dbnl.org/tekst/vrie049wama01_01	vrie049	1944	1944	exact	1980	1980	False	False	False	True	vrie049wama01	1944-1944	1944-1944	Vries, Theun de	[Theunis Uilke]	(Veenwouden 26 april 1907 - Amsterdam 21 januari 2005)	1938	1966	Veenwouden 26 april 1907	Veenwouden	26.0	4.0	1907.0	20.0	Amsterdam 21 januari 2005	Amsterdam	21.0	1.0	2005.0	21.0
blam001verl02	De verliezers	1982	16de druk	herdruk	Anna		Blaman	Meulenhoff	Amsterdam	nl	proza	blam001verl02_01	https://www.dbnl.org/tekst/blam001verl02_01	blam001	1960	1960	exact	1980	1980	False	False	False	True	blam001verl02	1960-1960	1960-1960	Blaman, Anna		(Rotterdam 31 januari 1905 - Rotterdam 13 juli 1960)	1941	1989	Rotterdam 31 januari 1905	Rotterdam	31.0	1.0	1905.0	20.0	Rotterdam 13 juli 1960	Rotterdam	13.0	7.0	1960.0	20.0
groe024mart01	Martha de Bruin	1982	4de druk	herdruk	Aug. P.	van	Groeningen	Querido	Amsterdam	nl	proza	groe024mart01_01	https://www.dbnl.org/tekst/groe024mart01_01	groe024	1890	1890	exact	1980	1980	False	False	False	True	groe024mart01	1890-1890	1890-1890	Groeningen, Aug. P. van	[Augustus Pieter]	(Ommen 14 februari 1866 - Rotterdam 12 februari 1894)	1890	1890	Ommen 14 februari 1866	Ommen	14.0	2.0	1866.0	19.0	Rotterdam 12 februari 1894	Rotterdam	12.0	2.0	1894.0	19.0
cair001datv01	Dat vuur der grote drama's	1982	1ste druk	werk	Edgar		Cairo	In de Knipscheer	Haarlem	nl	proza	cair001datv01_01	https://www.dbnl.org/tekst/cair001datv01_01	cair001	1982	1982	exact	1980	1980	False	False	False	True			1982	Cairo, Edgar		(Paramaribo 7 mei 1948 - Amsterdam 16 november 2000)	1977	1986	Paramaribo 7 mei 1948	Paramaribo	7.0	5.0	1948.0	20.0	Amsterdam 16 november 2000	Amsterdam	16.0	11.0	2000.0	20.0
feit007juli01	Julia	1982	1ste druk	uitgave	Rhijnvis		Feith	Martinus Nijhoff	's-Gravenhage	nl	proza	feit007juli01_01	https://www.dbnl.org/tekst/feit007juli01_01	feit007	1982	1982	exact	1980	1980	False	False	False	True			1982	Feith, Rhijnvis		(Zwolle 7 februari 1753 - Zwolle 8 februari 1824)	1982	1982	Zwolle 7 februari 1753	Zwolle	7.0	2.0	1753.0	18.0	Zwolle 8 februari 1824	Zwolle	8.0	2.0	1824.0	19.0
mech009aapj01	Het aapje van Jaja	1982	1ste druk	werk			Mechtelly	Ministerie van Cultuur, Jeugd en Sport	Paramaribo	sur	proza	mech009aapj01_01	https://www.dbnl.org/tekst/mech009aapj01_01	mech009	1982	1982	exact	1980	1980	False	False	False	True			1982	Mechtelly		(Nieuw-Nickerie 9 januari 1935 - Amsterdam 30 december 2020)	1978	1999	Nieuw-Nickerie 9 januari 1935	Nieuw-Nickerie	9.0	1.0	1935.0	20.0	Amsterdam 30 december 2020	Amsterdam	30.0	12.0	2020.0	21.0
verv017zome01	Een zomer apart	1982	1ste druk	werk	Hans		Vervoort	De Arbeiderspers	Amsterdam	nl	proza	verv017zome01_01	https://www.dbnl.org/tekst/verv017zome01_01	verv017	1982	1982	exact	1980	1980	False	False	False	True			1982	Vervoort, Hans	[Johan Willem Sebastiaan]	(Mageland 22 april 1939)	1970	1994	Mageland 22 april 1939	Mageland	22.0	4.0	1939.0	20.0						
howe002vang01	Van geluk gesproken	1982	1ste druk	werk	Marijke		Höweler	De Arbeiderspers	Amsterdam	nl	proza	howe002vang01_01	https://www.dbnl.org/tekst/howe002vang01_01	howe002	1982	1982	exact	1980	1980	False	False	False	True			1982	Höweler, Marijke		(Koog aan de Zaan 27 juli 1938 - Amsterdam 5 mei 2006)	1964	1985	Koog aan de Zaan 27 juli 1938	Koog aan de Zaan	27.0	7.0	1938.0	20.0	Amsterdam 5 mei 2006	Amsterdam	5.0	5.0	2006.0	21.0
bosm029brie01	De brief van de sultan	1982	1ste druk	werk	Nanne		Bosma	Callenbach	Nijkerk	nl	proza	bosm029brie01_01	https://www.dbnl.org/tekst/bosm029brie01_01	bosm029	1982	1982	exact	1980	1980	False	False	False	True			1982	Bosma, Nanne	[Nanne J.]	(Delft 21 mei 1933 -   1993)	1968	1996	Delft 21 mei 1933	Delft	21.0	5.0	1933.0	20.0	1993				1993.0	20.0
mech009asek01	Asekete	1982	1ste druk	werk			Mechtelly	Z.n.	Paramaribo	sur	proza	mech009asek01_01	https://www.dbnl.org/tekst/mech009asek01_01	mech009	1982	1982	exact	1980	1980	False	False	False	True			1982	Mechtelly		(Nieuw-Nickerie 9 januari 1935 - Amsterdam 30 december 2020)	1978	1999	Nieuw-Nickerie 9 januari 1935	Nieuw-Nickerie	9.0	1.0	1935.0	20.0	Amsterdam 30 december 2020	Amsterdam	30.0	12.0	2020.0	21.0
vene001lemm01	Lemmingen (onder ps. A. ten Hooven)	1982	1ste druk	werk	Adriaan		Venema	Agathon	Bussum	nl	proza	vene001lemm01_01	https://www.dbnl.org/tekst/vene001lemm01_01	vene001	1982	1982	exact	1980	1980	False	False	False	True			1982	Venema, Adriaan	[Adriaan Harrie]	(Heiloo 27 mei 1941 - Amsterdam 31 oktober 1993)	1969	1982	Heiloo 27 mei 1941	Heiloo	27.0	5.0	1941.0	20.0	Amsterdam 31 oktober 1993	Amsterdam	31.0	10.0	1993.0	20.0
rapp001silv01	Silvy en Hexa	1983	1ste druk	werk			Rappa	Drukkerij-Uitgeverij Alberga	Paramaribo	sur	proza	rapp001silv01_01	https://www.dbnl.org/tekst/rapp001silv01_01	rapp001	1983	1983	exact	1980	1980	False	False	False	True			1983	Rappa	[Robby Jonathan]	(Paramaribo 13 augustus 1954)	1983	1995	Paramaribo 13 augustus 1954	Paramaribo	13.0	8.0	1954.0	20.0						
wadm001smea01	De smearlappen	1983	6de, herziene druk	herdruk	Anne		Wadman	Friese Pers Boekerij	Leeuwarden	nl	proza	wadm001smea01_01	https://www.dbnl.org/tekst/wadm001smea01_01	wadm001	1963	1963	exact	1980	1980	False	False	False	True	wadm001smea01	1963-1963	1963-1963	Wadman, Anne	[Anne Sijbe]	(Langweer 30 november 1919 - Sneek 6 februari 1997)	1962	1988	Langweer 30 november 1919	Langweer	30.0	11.0	1919.0	20.0	Sneek 6 februari 1997	Sneek	6.0	2.0	1997.0	20.0
verf001inde01	In delgeande tiid	1983	1ste druk	werk	Willem		Verf	Friese Pers Boekerij	Leeuwarden/Ljouwert	nl	proza	verf001inde01_01	https://www.dbnl.org/tekst/verf001inde01_01	verf001	1983	1983	exact	1980	1980	False	False	False	True			1983	Verf, Willem		(1949)	1983	1983	1949				1949.0	20.0						
pole001popp01	De poppen van het Abbekerker Wijf	1983	1ste druk	werk	Sybren		Polet	De Bezige Bij	Amsterdam	nl	proza	pole001popp01_01	https://www.dbnl.org/tekst/pole001popp01_01	pole001	1983	1983	exact	1980	1980	False	False	False	True			1983	Polet, Sybren		(Kampen 19 juni 1924 - Amsterdam 19 juli 2015)	1957	1987	Kampen 19 juni 1924	Kampen	19.0	6.0	1924.0	20.0	Amsterdam 19 juli 2015	Amsterdam	19.0	7.0	2015.0	21.0
brak005reis01	De reis van de douanier naar Bentheim	1983	2de druk	herdruk	Willem		Brakman	Querido	Amsterdam	nl	proza	brak005reis01_01	https://www.dbnl.org/tekst/brak005reis01_01	brak005	1983	1983	exact	1980	1980	False	False	False	True	brak005reis01	1983-1983	1983-1983	Brakman, Willem	[Willem Pieter Jacobus]	(Den Haag 13 juni 1922 - Boekelo 8 mei 2008)	1967	1983	Den Haag 13 juni 1922	Den Haag	13.0	6.0	1922.0	20.0	Boekelo 8 mei 2008	Boekelo	8.0	5.0	2008.0	21.0
burn001litt01	De litteraire salon	1983	1ste druk	werk	Andreas		Burnier	Querido	Amsterdam	nl	proza	burn001litt01_01	https://www.dbnl.org/tekst/burn001litt01_01	burn001	1983	1983	exact	1980	1980	False	False	False	True			1983	Burnier, Andreas		(Den Haag 3 juli 1931 - Amsterdam 18 september 2002)	1965	1983	Den Haag 3 juli 1931	Den Haag	3.0	7.0	1931.0	20.0	Amsterdam 18 september 2002	Amsterdam	18.0	9.0	2002.0	21.0
char004naar01	Naar de Barbiesjes	1983	1ste druk	werk	J.B.		Charles	De Bezige Bij	Amsterdam	nl	proza	char004naar01_01	https://www.dbnl.org/tekst/char004naar01_01	char004	1983	1983	exact	1980	1980	False	False	False	True			1983	Charles, J.B.		(Zwolle 25 augustus 1910 - Oegstgeest 29 juli 1983)	1946	1983	Zwolle 25 augustus 1910	Zwolle	25.0	8.0	1910.0	20.0	Oegstgeest 29 juli 1983	Oegstgeest	29.0	7.0	1983.0	20.0
hout014sund01	De sûnde fan Haitze Holwerda	1983	9de druk	herdruk	Ulbe	van	Houten	De Tille	Ljouwert [Leeuwarden]	nl	proza	hout014sund01_01	https://www.dbnl.org/tekst/hout014sund01_01	hout014	1938	1938	exact	1980	1980	False	False	False	True	hout014sund01	1938-1938	1938-1938	Houten, Ulbe van		(Boksum 23 maart 1904 - Sint-Annaparochie 22 maart 1974)	1938	1943	Boksum 23 maart 1904	Boksum	23.0	3.0	1904.0	20.0	Sint-Annaparochie 22 maart 1974	Sint-Annaparochie	22.0	3.0	1974.0	20.0
asma006djok01	Djoko miskin. De arme jongeling	1983	1ste druk	uitgave	Pamin		Asmawidjaja	Ministerie van Cultuur, Jeugd en Sport	Paramaribo	sur	proza	asma006djok01_01	https://www.dbnl.org/tekst/asma006djok01_01	asma006	1983	1983	exact	1980	1980	False	False	False	True			1983	Asmawidjaja, Pamin		(?(20ste eeuw))	1983	1983	?(20ste eeuw)					20.0						
howe002bijo01	Bij ons schijnt de zon	1983	1ste druk	werk	Marijke		Höweler	De Arbeiderspers	Amsterdam	nl	proza	howe002bijo01_01	https://www.dbnl.org/tekst/howe002bijo01_01	howe002	1983	1983	exact	1980	1980	False	False	False	True			1983	Höweler, Marijke		(Koog aan de Zaan 27 juli 1938 - Amsterdam 5 mei 2006)	1964	1985	Koog aan de Zaan 27 juli 1938	Koog aan de Zaan	27.0	7.0	1938.0	20.0	Amsterdam 5 mei 2006	Amsterdam	5.0	5.0	2006.0	21.0
hann001jene01	Jenever uit Pulle	1983	1ste druk	werk	Robin		Hannelore	De Roerdomp	Brecht	be	proza	hann001jene01_01	https://www.dbnl.org/tekst/hann001jene01_01	hann001	1983	1983	exact	1980	1980	False	False	False	True			1983	Hannelore, Robin		(Pulle 21 maart 1937)	1970	1994	Pulle 21 maart 1937	Pulle	21.0	3.0	1937.0	20.0						
eman001jong02	Jong Holland	1983	2de druk	herdruk	Marcellus		Emants	Querido	Amsterdam	nl	proza	eman001jong02_01	https://www.dbnl.org/tekst/eman001jong02_01	eman001	1983	1983	exact	1980	1980	False	False	False	True			1983	Emants, Marcellus		(Voorburg 12 augustus 1848 - Baden 14 oktober 1923)	1878	1983	Voorburg 12 augustus 1848	Voorburg	12.0	8.0	1848.0	19.0	Baden 14 oktober 1923	Baden	14.0	10.0	1923.0	20.0
geel005moet01	Het moet allemaal nog even wennen	1983	1ste druk	werk	Rudolf		Geel	Nijsen	Amsterdam	nl	proza	geel005moet01_01	https://www.dbnl.org/tekst/geel005moet01_01	geel005	1983	1983	exact	1980	1980	False	False	False	True			1983	Geel, Rudolf	[Rudolphus Johannes]	(Amsterdam 27 januari 1941)	1963	1998	Amsterdam 27 januari 1941	Amsterdam	27.0	1.0	1941.0	20.0						
bies004reis02	'Reis door mijn kamer'	1983	1ste druk	werk	J.M.A.		Biesheuvel	Stichting De Lantaarn	Leiden	nl	proza	bies004reis02_01	https://www.dbnl.org/tekst/bies004reis02_01	bies004	1983	1983	exact	1980	1980	False	False	False	True			1983	Biesheuvel, J.M.A.	[Jacobus Martinus Arend]	(Schiedam 23 mei 1939 - Leiden 30 juli 2020)	1983	1983	Schiedam 23 mei 1939	Schiedam	23.0	5.0	1939.0	20.0	Leiden 30 juli 2020	Leiden	30.0	7.0	2020.0	21.0
eman001lich02	Lichte kost	1983	2de druk	herdruk	Marcellus		Emants			nl	proza	eman001lich02_01	https://www.dbnl.org/tekst/eman001lich02_01	eman001	1892	1892	exact	1980	1980	False	False	False	True	eman001lich02	1892-1892	1892-1892	Emants, Marcellus		(Voorburg 12 augustus 1848 - Baden 14 oktober 1923)	1878	1983	Voorburg 12 augustus 1848	Voorburg	12.0	8.0	1848.0	19.0	Baden 14 oktober 1923	Baden	14.0	10.0	1923.0	20.0
coen006stud03	Studies	1983	1ste druk	uitgave	Frans		Coenen	Spectrum	Utrecht	nl	proza	coen006stud03_01	https://www.dbnl.org/tekst/coen006stud03_01	coen006	1894	1894	exact	1980	1980	False	False	False	True	coen006stud03	1894-1894	1894-1894	Coenen, Frans		(Amsterdam 24 april 1866 - Amsterdam 23 juni 1936)	1892	1936	Amsterdam 24 april 1866	Amsterdam	24.0	4.0	1866.0	19.0	Amsterdam 23 juni 1936	Amsterdam	23.0	6.0	1936.0	20.0
brug004inde01	In de schaduw van kinderleven	1983	1ste druk	uitgave	Carry	van	Bruggen			nl	proza	brug004inde01_01	https://www.dbnl.org/tekst/brug004inde01_01	brug004	1907	1907	exact	1980	1980	False	False	False	True	brug004inde01	1907-1907	1907-1907	Bruggen, Carry van	[Caroline Lea]	(Smilde 1 januari 1881 - Laren 16 november 1932)	1907	1927	Smilde 1 januari 1881	Smilde	1.0	1.0	1881.0	19.0	Laren 16 november 1932	Laren	16.0	11.0	1932.0	20.0
sisw001dong01	Dongeng Kancil. Het verhaal van Kantjil	1983	1ste druk	werk	Saleman		Siswowitono	Ministerie van Cultuur, Jeugd en Sport	Paramaribo	sur	proza	sisw001dong01_01	https://www.dbnl.org/tekst/sisw001dong01_01	sisw001	1983	1983	exact	1980	1980	False	False	False	True			1983	Siswowitono, Saleman		(Batian 8 januari 1908)	1983	1983	Batian 8 januari 1908	Batian	8.0	1.0	1908.0	20.0						
vest002nada02	Verzamelde romans. Deel 6. De nadagen van Pilatus	1984	1ste druk	uitgave	Simon		Vestdijk	Uitgeverij Nijgh & Van Ditmar	Den Haag / Rotterdam	nl	proza	vest002nada02_01	https://www.dbnl.org/tekst/vest002nada02_01	vest002	1938	1938	exact	1980	1980	False	False	False	True	vest002nada02	1938-1938	1938-1938	Vestdijk, Simon		(Harlingen 17 oktober 1898 - Utrecht 23 maart 1971)	1935	1968	Harlingen 17 oktober 1898	Harlingen	17.0	10.0	1898.0	19.0	Utrecht 23 maart 1971	Utrecht	23.0	3.0	1971.0	20.0
gome001suda02	Sudah, laat maar	1984	2de druk	herdruk	Paula		Gomes	Nijgh & Van Ditmar	's-Gravenhage	nl	proza	gome001suda02_01	https://www.dbnl.org/tekst/gome001suda02_01	gome001	1975	1975	exact	1980	1980	False	False	False	True	gome001suda02	1975-1975	1975-1975	Gomes, Paula	[Paulina Catharina]	(Jakarta 1922 - Rotterdam 9 juli 2013)	1975	1975	Jakarta 1922	Jakarta			1922.0	20.0	Rotterdam 9 juli 2013	Rotterdam	9.0	7.0	2013.0	21.0
wadm001oerw02	De oerwinning fan Bjinse Houtsma	1984	2de druk	herdruk	Anne		Wadman	Osinga	Leeuwarden/Ljouwert	nl	proza	wadm001oerw02_01	https://www.dbnl.org/tekst/wadm001oerw02_01	wadm001	1962	1962	exact	1980	1980	False	False	False	True	wadm001oerw02	1962-1962	1962-1962	Wadman, Anne	[Anne Sijbe]	(Langweer 30 november 1919 - Sneek 6 februari 1997)	1962	1988	Langweer 30 november 1919	Langweer	30.0	11.0	1919.0	20.0	Sneek 6 februari 1997	Sneek	6.0	2.0	1997.0	20.0
timm012gren01	Grensovergang Oestiloeg (onder pseudoniem J. Ritzerfeld)	1984	1ste druk	werk	Oscar		Timmers	De Bezige Bij	Amsterdam	nl	proza	timm012gren01_01	https://www.dbnl.org/tekst/timm012gren01_01	timm012	1984	1984	exact	1980	1980	False	False	False	True			1984	Timmers, Oscar	[Oscar Anthonius Gerardus Maria]	(Heerlen 13 september 1931 -  1 maart 2018)	1957	1984	Heerlen 13 september 1931	Heerlen	13.0	9.0	1931.0	20.0	1 maart 2018	1		3.0	2018.0	21.0
brou005mien01	Mien leef lui	1984	1ste druk	werk	Pol		Brounts	Veldeke-Krink	Mestreech [Maastricht]	nl	proza	brou005mien01_01	https://www.dbnl.org/tekst/brou005mien01_01	brou005	1984	1984	exact	1980	1980	False	False	False	True			1984	Brounts, Pol		(Maastricht 2 juni 1919 - Maastricht 22 maart 2005)	1984	1984	Maastricht 2 juni 1919	Maastricht	2.0	6.0	1919.0	20.0	Maastricht 22 maart 2005	Maastricht	22.0	3.0	2005.0	21.0
land004appe02	De appels bloeien	1984	herdruk	herdruk	Olaf J.	de	Landell	Elsevier/Edito-Service	Amsterdam / Genève	nl	proza	land004appe02_01	https://www.dbnl.org/tekst/land004appe02_01	land004	1951	1951	exact	1980	1980	False	False	False	True	land004appe02	1951-1951	1951-1951	Landell, Olaf J. de		(Cirebon (Java) 16 mei 1911 - Hilversum 26 april 1989)	1938	1986	Cirebon (Java) 16 mei 1911	Cirebon (Java)	16.0	5.0	1911.0	20.0	Hilversum 26 april 1989	Hilversum	26.0	4.0	1989.0	20.0
pelg001klei01	Kleine Sofie en Lange Wapper	1984	1ste druk	werk	Els		Pelgrom	Querido	Amsterdam	nl	proza	pelg001klei01_01	https://www.dbnl.org/tekst/pelg001klei01_01	pelg001	1984	1984	exact	1980	1980	False	False	False	True			1984	Pelgrom, Els		(Arnhem 2 april 1934)	1977	1984	Arnhem 2 april 1934	Arnhem	2.0	4.0	1934.0	20.0						
fear001fats01	In fatsoenlik famke	1984	1ste druk	werk	Ypk	fan der	Fear	Friese Pers Boekerij	Leeuwarden/Ljouwert	nl	proza	fear001fats01_01	https://www.dbnl.org/tekst/fear001fats01_01	fear001	1984	1984	exact	1980	1980	False	False	False	True			1984	Fear, Ypk fan der		(1908 -   1983)	1949	1984	1908				1908.0	20.0	1983				1983.0	20.0
hell011mess02	Messen	1984	herdruk	herdruk	Gerben		Hellinga	Bert Bakker	Amsterdam	nl	proza	hell011mess02_01	https://www.dbnl.org/tekst/hell011mess02_01	hell011	1966	1966	exact	1980	1980	False	False	False	True	hell011mess02	1966-1966	1966-1966	Hellinga, Gerben	[Gerben Wytzes]	(Samedan 29 december 1937)	1966	1967	Samedan 29 december 1937	Samedan	29.0	12.0	1937.0	20.0						
hell011doll02	Dollars	1984	herdruk	herdruk	Gerben		Hellinga	Bert Bakker	Amsterdam	nl	proza	hell011doll02_01	https://www.dbnl.org/tekst/hell011doll02_01	hell011	1966	1966	exact	1980	1980	False	False	False	True	hell011doll02	1966-1966	1966-1966	Hellinga, Gerben	[Gerben Wytzes]	(Samedan 29 december 1937)	1966	1967	Samedan 29 december 1937	Samedan	29.0	12.0	1937.0	20.0						
